Date,Highest Monthly Outdoor Tempreture,Lowest Monthly Outdoor Tempreture,Average Monthly Tempreture,Natural Gas Consumtion[m3],Global Warming Potential [kg CO2 eq],Acidification Potential [kg SO2 eq,HH Particulate [kg PM2.5 eq],Eutrophication Potential [kg N eq],Ozone Depletion Potential [kg CFC-11 eq],Smog Potential [kg O3 eq],Payable_Amount[IRR],Payable_Amount[USD],Month,Year,Season
2017-01-11,6.0,-14.0,-5.0,5053,12134.446557522273,104.08297574820982,6.208179291649546,1.0224404992102716,4.877802362291483e-09,261.4021924141377,4679078,111.40661904761905,1,2017,Winter
2017-02-16,11.0,-15.0,-3.0,5974,14346.167372776184,123.05396736984078,7.339731464142962,1.208798642842304,5.766869446334716e-09,309.04743666773373,5531924,131.7124761904762,2,2017,Winter
2017-04-14,26.0,-3.0,12.0,3408,8184.087446672454,70.19884847613281,4.187111621995181,0.689585834416902,3.2898378093586727e-09,176.30292336184073,3155808,75.13828571428571,4,2017,Spring
2017-05-21,31.0,7.0,19.0,523,1255.9500394981494,10.772886664617799,0.6425643715679225,0.10582552564555157,5.048665417531061e-10,27.055877030000794,484298,11.530904761904761,5,2017,Spring
2017-07-15,39.0,17.0,29.0,161,386.6308917001951,3.3163188393947713,0.19780662298744842,0.03257726506488299,1.554178073083176e-10,8.32886463065034,149086,3.5496666666666665,7,2017,Summer
2017-08-30,39.0,17.0,29.0,305,732.4374035314255,6.282467366555313,0.3747268323675265,0.06171469468813237,2.9442503868966993e-10,15.778283927629527,282430,6.724523809523809,8,2017,Summer
2017-10-13,27.0,1.0,14.0,215,516.3083336369065,4.428624537079974,0.2641517015049777,0.0435038011736015,2.075455190763247e-10,11.122396867017535,199090,4.740238095238095,10,2017,Fall
2017-11-28,19.0,-7.0,7.0,1431,3436.4522113228522,29.476100988657876,1.758144580714526,0.28955320688104075,1.3813843618521891e-09,74.02860426373066,1325106,31.550142857142855,11,2017,Fall
2018-01-09,11.0,-12.0,1.0,4261,10232.510742450506,87.76915884882685,5.235118140059116,0.8621846362824,4.1132625896940446e-09,220.43038628075217,3945686,93.94490476190477,1,2018,Winter
2018-02-20,13.0,-6.0,4.0,4362,10475.055587554354,89.84958246857138,5.359208009138198,0.8826213056709291,4.210760717260132e-09,225.65532620432785,4039212,96.17171428571429,2,2018,Winter
2018-04-15,22.0,0.0,12.0,1521,3652.5812812173713,31.329943818133213,1.8687197115770748,0.30776410039557156,1.4682638814655345e-09,78.68449132434266,1408446,33.53442857142857,4,2018,Spring
2018-05-22,28.0,7.0,17.0,441,1059.032442483143,9.083829864429157,0.5418181412264892,0.08923337822120123,4.2570964610539164e-10,22.813846596998758,408366,9.723,5,2018,Spring
2018-07-11,41.0,18.0,30.0,194,465.8782173281854,3.9960612102023956,0.23835083763704965,0.039254592686877636,1.8727363116654416e-10,10.036023219541404,179644,4.277238095238095,7,2018,Summer
2018-08-27,37.0,17.0,26.0,360,864.516279578076,7.415371317901353,0.4423005234501952,0.07284357405812346,3.475180784533809e-10,18.623548242447967,333360,7.937142857142857,8,2018,Summer
2018-10-17,29.0,3.0,16.0,1003,2408.6384122689174,20.660048421819603,1.2322984028348494,0.20295029105638285,9.682239796909475e-10,51.88727468659808,928778,22.113761904761905,10,2018,Fall
2018-11-27,16.0,-2.0,8.0,2842,6824.8757404469225,58.54023690409901,3.4917169101262635,0.5750595485366301,2.7434621637903017e-09,147.02256695843644,2631692,62.659333333333336,11,2018,Fall
2019-01-14,10.0,-10.0,0.0,5245,12595.52190663058,108.03784045109055,6.444072904156316,1.0612904053746042,5.063145337466619e-09,271.3347514767766,4856870,115.63976190476191,1,2019,Winter
2019-02-24,12.0,-4.0,3.0,6553,15736.597722430923,134.98035623946546,8.051098139358693,1.3259553911191193,6.325794355847237e-09,339.0003100910042,6068078,144.47804761904763,2,2019,Winter
2019-04-28,21.0,0.0,10.0,2966,7122.653570079371,61.09442035804281,3.644064868203553,0.6001501129344282,2.863162835257577e-09,153.43734468639073,2746516,65.39323809523809,4,2019,Spring
2019-06-15,36.0,13.0,26.0,587,1409.6418225342518,12.091174898911373,0.7211955757368461,0.11877549436699573,5.666475334781516e-10,30.36673005088043,543562,12.941952380952381,6,2019,Summer
2019-08-01,38.0,16.0,27.0,308,739.6417058612428,6.3442621275378235,0.37841267006294477,0.062321724471950064,2.9732102267678144e-10,15.93348016298326,285208,6.790666666666667,8,2019,Summer
2019-09-24,32.0,9.0,21.0,656,1575.3407761200497,13.512454401509132,0.8059698427314669,0.13273717939480273,6.332551651817163e-10,33.93624346401629,607456,14.463238095238095,9,2019,Fall
2019-12-01,15.0,-5.0,4.0,3744,8990.969307611991,77.11986170617406,4.5999254438820305,0.7575731702044839,3.6141880159151615e-09,193.68490172145883,3466944,82.54628571428572,12,2019,Winter
2020-02-01,12.0,-15.0,0.0,6910,16593.90969967918,142.3339327963843,8.48971282511347,1.3981919353934251,6.670416450313506e-09,357.46866209809843,6398660,152.3490476190476,2,2020,Winter
2020-02-29,12.0,-15.0,0.0,3368,8088.0300822748895,69.37491832969933,4.137967119389604,0.6814921039659994,3.2512246895305195e-09,174.23364022379096,3118768,74.25638095238095,2,2020,Winter
2020-04-13,23.0,0.0,11.0,2156,5177.4919410287,44.40983489276476,2.6488886904406135,0.43625207130365046,2.0812471587374703e-09,111.53436114088281,1996456,47.534666666666666,4,2020,Spring
2020-05-22,33.0,6.0,19.0,168,403.44093046976883,3.4605066150206314,0.20640691094342442,0.03399366789379094,1.6217510327824443e-10,8.690989179809051,155568,3.704,5,2020,Spring
2020-08-15,35.0,13.0,24.0,145,348.2079459411695,2.986746780821378,0.17814882194521753,0.029339772884521945,1.3997255937705621e-10,7.501151375430431,134270,3.196904761904762,8,2020,Summer
2020-10-04,26.0,4.0,15.0,292,701.2187601022173,6.0146900689644305,0.3587548690207139,0.059084232291589024,2.8187577474552007e-10,15.10576690776335,270392,6.437904761904762,10,2020,Fall
2016-01-11,22.0,-5.0,7.0,1880,4514.696126685508,38.72471688237373,2.3097916224621304,0.3804053311924225,1.8148166319232115e-09,97.25630748833937,1740880,41.44952380952381,1,2016,Winter
2016-02-28,27.0,-5.0,8.0,1719,4128.0652349853135,35.40839804297896,2.111984999474682,0.34782806612753947,1.659398824614894e-09,88.92744285768903,1591794,37.899857142857144,2,2016,Winter
2016-04-09,32.0,2.0,15.0,703,1688.2081792871875,14.480572323568474,0.8637146332930201,0.1422473126746133,6.786255809797966e-10,36.36765115122478,650978,15.49947619047619,4,2016,Spring
2016-05-28,36.0,13.0,23.0,307,737.2402717513037,6.323663873876987,0.37718405749780537,0.0621193812106775,2.963556946810776e-10,15.881748084532015,284282,6.7686190476190475,5,2016,Spring
2016-07-11,40.0,18.0,29.0,14,33.6200775391474,0.28837555125171926,0.017200575911952037,0.002832805657815912,1.3514591939853702e-11,0.7242490983174209,12964,0.30866666666666664,7,2016,Summer
2016-08-27,36.0,15.0,27.0,18,43.2258139789038,0.3707685658950676,0.02211502617250976,0.0036421787029061728,1.7375903922669046e-11,0.9311774121223982,16668,0.39685714285714285,8,2016,Summer
2016-10-10,30.0,1.0,14.0,9,21.6129069894519,0.1853842829475338,0.01105751308625488,0.0018210893514530864,8.687951961334523e-12,0.4655887060611991,8334,0.19842857142857143,10,2016,Fall
2016-11-22,30.0,-11.0,8.0,1038,2492.688606116786,21.3809872999489,1.2752998426147295,0.21003230520092261,1.0020104595405817e-09,53.697897432391635,961188,22.885428571428573,11,2016,Fall
2017-02-23,19.0,-3.0,2.0,3540,8501.076749184414,72.9178179593633,4.349288480593586,0.7162951449048807,3.417261104791579e-09,183.131557717405,3278040,78.04857142857144,2,2017,Winter
2017-04-12,32.0,1.0,15.0,1657,3979.1763201690887,34.131306316007056,2.0358110204360376,0.33528278392864047,1.599548488881256e-09,85.72005399371189,1534382,36.53290476190476,4,2017,Spring
2017-07-16,40.0,18.0,29.0,1,2.4014341099391,0.02059825366083709,0.0012286125651394311,0.00020234326127256514,9.653279957038359e-13,0.05173207845124435,926,0.02204761904761905,7,2017,Summer
2017-08-26,38.0,14.0,27.0,7,16.8100387695737,0.14418777562585963,0.008600287955976019,0.001416402828907956,6.757295969926851e-12,0.36212454915871045,6482,0.15433333333333332,8,2017,Summer
2017-10-12,31.0,4.0,17.0,26,62.437286858416606,0.5355545951817644,0.03194392669362521,0.005260924793086694,2.5098527888299733e-11,1.345034039732353,24076,0.5732380952380952,10,2017,Fall
2017-11-28,31.0,-1.0,12.0,819,1966.774536040123,16.86996974822558,1.006233690849194,0.16571913098223084,7.906036284814415e-10,42.36857225156912,758394,18.057,11,2017,Fall
2018-01-08,20.0,-12.0,4.0,2921,7014.589035132111,60.16749894330514,3.5887773027722782,0.5910446661771628,2.8197230754509044e-09,151.10940115608474,2704846,64.40109523809524,1,2018,Winter
2018-03-03,32.0,4.0,14.0,3276,7867.098144160492,67.47987899290231,4.024934763396776,0.6628765239289234,3.162414513925766e-09,169.47428900627648,3033576,72.228,3,2018,Spring
2018-04-16,31.0,1.0,14.0,1140,2737.634885330574,23.48200917335428,1.4006183242589516,0.23067131785072426,1.100473915102373e-09,58.974569434418555,1055640,25.134285714285713,4,2018,Spring
2018-05-30,36.0,9.0,21.0,324,778.0646516202685,6.673834186111217,0.3980704711051757,0.06555921665231111,3.127662706080428e-10,16.76119341820317,300024,7.143428571428571,5,2018,Spring
2018-07-14,41.0,18.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2018,Summer
2018-08-27,38.0,14.0,27.0,44,105.6631008373204,0.906323161076832,0.05405895286613497,0.008903103495992866,4.247443181096878e-11,2.2762114518547514,46865,1.1158333333333332,8,2018,Summer
2018-10-08,31.0,3.0,15.0,31,74.4444574081121,0.6385458634859498,0.038086989519322365,0.00627264109944952,2.9925167866818916e-11,1.6036944319885749,33012,0.786,10,2018,Fall
2018-12-01,21.0,-1.0,7.0,1588,3813.477366583291,32.7100268134093,1.9510367534414166,0.32132109890083344,1.5329408571776914e-09,82.15054058057602,1500079,35.716166666666666,12,2018,Winter
2019-01-08,22.0,-4.0,6.0,2095,5031.004460322415,43.1533414194537,2.573943323967108,0.42390913236602396,2.022362150999536e-09,108.37870435535692,1960794,46.68557142857143,1,2019,Winter
2019-02-20,16.0,-5.0,5.0,2633,6322.976011469651,54.23520188898406,3.2349368840121224,0.532769806930664,2.5417086126882e-09,136.21056256212637,2461722,58.61242857142857,2,2019,Winter
2019-04-17,26.0,3.0,14.0,1730,4154.481010194643,35.63497883324817,2.1254997376912157,0.3500538420015377,1.6700174325676362e-09,89.49649572065272,1632668,38.87304761904762,4,2019,Spring
2019-06-01,38.0,14.0,27.0,292,701.2187601022173,6.0146900689644305,0.3587548690207139,0.059084232291589024,2.8187577474552007e-10,15.10576690776335,295052,7.025047619047619,6,2019,Summer
2019-07-13,41.0,19.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2019,Summer
2019-08-27,41.0,15.0,27.0,13,31.218643429208303,0.2677772975908822,0.015971963346812605,0.002630462396543347,1.2549263944149867e-11,0.6725170198661765,0,0.0,8,2019,Summer
2019-10-08,31.0,5.0,16.0,34,81.64875973792941,0.7003406244684611,0.04177282721474066,0.006879670883267215,3.282115185393042e-11,1.758890667342308,0,0.0,10,2019,Fall
2019-11-25,22.0,-4.0,7.0,1205,2893.7281024766157,24.820895661308693,1.4804781409930146,0.243823629833441,1.1632202348231223e-09,62.33715453374944,713834,16.99604761904762,11,2019,Fall
2020-01-06,13.0,-9.0,2.0,2206,5297.563646525655,45.43974757580662,2.710319318697585,0.4463692343672787,2.129513558522662e-09,114.12096506344503,2065772,49.185047619047616,1,2020,Winter
2020-02-23,22.0,-2.0,7.0,3287,7893.513919369822,67.70645978317151,4.03844950161331,0.6651022998029217,3.1730331218785086e-09,170.04334186924018,3070065,73.09678571428572,2,2020,Winter
2020-07-15,39.0,18.0,29.0,25,60.0358527484775,0.5149563415209273,0.030715314128485778,0.005058581531814129,2.4133199892595897e-11,1.2933019612811087,0,0.0,7,2020,Summer
2020-08-26,38.0,14.0,26.0,9,21.6129069894519,0.1853842829475338,0.01105751308625488,0.0018210893514530864,8.687951961334523e-12,0.4655887060611991,0,0.0,8,2020,Summer
2020-10-19,27.0,1.0,14.0,85,204.1218993448235,1.7508515611711526,0.10443206803685165,0.017199177208168038,8.205287963482605e-11,4.39722666835577,0,0.0,10,2020,Fall
2021-01-18,23.0,-8.0,4.0,3964,9519.284811798592,81.65147751155823,4.8702202082127055,0.8020886876844482,3.826560174970006e-09,205.0659589807326,3695872,87.99695238095238,1,2021,Winter
2021-03-01,32.0,-4.0,11.0,1826,4385.018684748797,37.612411184688526,2.2434465439446014,0.36947879508370396,1.7626889201552043e-09,94.46277525197218,1713892,40.80695238095238,3,2021,Spring
2021-04-18,34.0,7.0,19.0,477,1145.4840704409507,9.825366996219293,0.5860481935715086,0.09651773562701357,4.604614539507297e-10,24.676201421243555,126752,3.017904761904762,4,2021,Spring
2021-05-30,39.0,13.0,24.0,11,26.4157752093301,0.226580790269208,0.013514738216533742,0.0022257758739982164,1.0618607952742195e-11,0.5690528629636878,0,0.0,5,2021,Spring
2021-07-17,43.0,20.0,30.0,15,36.0215116490865,0.3089738049125563,0.018429188477091466,0.0030351489190884773,1.4479919935557538e-11,0.7759811767686652,0,0.0,7,2021,Summer
2021-08-31,38.0,15.0,28.0,2,4.8028682198782,0.04119650732167418,0.0024572251302788623,0.0004046865225451303,1.9306559914076718e-12,0.1034641569024887,0,0.0,8,2021,Summer
2021-10-16,29.0,2.0,13.0,260,624.372868584166,5.355545951817644,0.3194392669362521,0.05260924793086694,2.509852788829973e-10,13.450340397323531,0,0.0,10,2021,Fall
2021-11-24,25.0,-4.0,8.0,1974,4740.430933019784,40.66095272649242,2.425281203585237,0.3994255977520436,1.905557463519372e-09,102.11912286275634,1849296,44.030857142857144,11,2021,Fall
2022-01-05,18.0,-5.0,5.0,2825,6784.051360577958,58.19006659186478,3.470830496518893,0.5716197130949965,2.7270515878633365e-09,146.14312162476529,2638966,62.832523809523806,1,2022,Winter
2022-02-21,20.0,-3.0,7.0,3227,7749.427872773476,66.4705645635213,3.9647327477049443,0.6529617041265677,3.1151134421362783e-09,166.9394171621655,3013957,71.76088095238096,2,2022,Winter
2022-05-23,36.0,10.0,20.0,167,401.03949635982974,3.439908361359794,0.205178298378285,0.03379132463251838,1.6120977528254058e-10,8.639257101357806,0,0.0,5,2022,Spring
2022-07-03,40.0,18.0,29.0,38,91.25449617768581,0.7827336391118094,0.04668727747529838,0.0076890439283574755,3.6682463836745764e-11,1.9658189811472853,0,0.0,7,2022,Summer
2022-08-20,36.0,14.0,26.0,20,48.028682198782,0.4119650732167418,0.024572251302788624,0.004046865225451303,1.9306559914076718e-11,1.034641569024887,0,0.0,8,2022,Summer
2022-10-01,33.0,6.0,17.0,7,16.8100387695737,0.14418777562585963,0.008600287955976019,0.001416402828907956,6.757295969926851e-12,0.36212454915871045,0,0.0,10,2022,Fall
2022-11-20,24.0,0.0,11.0,1095,2629.5703503833147,22.555087758616615,1.345330758827677,0.22156587109345882,1.0570341552957003e-09,56.64662590411256,770614,18.347952380952382,11,2022,Fall
2016-05-10,35.0,9.0,24.0,103,247.3477133237273,2.1216201270662203,0.12654709420936142,0.02084135591107421,9.94287835574951e-11,5.328404080478168,95378,2.2709047619047618,5,2016,Spring
2016-07-05,41.0,16.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2016,Summer
2016-08-20,38.0,16.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8,2016,Summer
2016-10-03,29.0,5.0,18.0,29259,70263.56062270813,602.6843038624324,35.947975043414615,5.920361481573983,2.8244531826298535e-08,1513.6288834049583,6144010,146.28595238095238,10,2016,Fall
2016-11-13,24.0,-14.0,9.0,139,333.7993412815349,2.8631572588563556,0.17077714655438092,0.028125713316886555,1.341805914028332e-10,7.190758904722965,128714,3.064619047619048,11,2016,Fall
2016-12-29,16.0,-6.0,5.0,8756,21026.95706662676,180.35830905428955,10.75773162036086,1.7717175957025804,8.452411930382786e-09,452.96607891909554,8108056,193.0489523809524,12,2016,Winter
2017-02-09,16.0,-10.0,3.0,10594,25440.792960694827,218.21789928290812,13.015921515087134,2.143624509921555,1.0226684786486438e-08,548.0496391124826,9810044,233.57247619047618,2,2017,Winter
2017-03-15,21.0,-1.0,10.0,6336,15215.486520574139,130.5105351950638,7.784489212723436,1.2820469034229727,6.116318180779504e-09,327.77444906708416,5867136,139.6937142857143,3,2017,Spring
2017-05-05,34.0,11.0,24.0,1048,2516.702947216177,21.58696983655727,1.287585968266124,0.21205573781364828,1.01166373949762e-09,54.21521821690408,970448,23.10590476190476,5,2017,Spring
2017-06-20,38.0,14.0,29.0,138,331.3979071715958,2.8425590051955183,0.1695485339892415,0.02792337005561399,1.3321526340712935e-10,7.13902682627172,127788,3.0425714285714287,6,2017,Summer
2017-08-05,38.0,16.0,30.0,392,941.3621710961272,8.07451543504814,0.481616125534657,0.07931855841884554,3.7840857431590364e-10,20.278974752887784,362992,8.642666666666667,8,2017,Summer
2017-09-23,37.0,9.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,2017,Fall
2017-11-05,24.0,-5.0,12.0,78,187.3118605752498,1.606663785545293,0.09583178008087563,0.01578277437926008,7.52955836648992e-11,4.0351021191970595,72228,1.7197142857142858,11,2017,Fall
2017-12-20,20.0,-6.0,7.0,4895,11755.019968151895,100.82845166979756,6.014058506357515,0.9904702639292063,4.725280538970276e-09,253.22852401884109,4532770,107.92309523809524,12,2017,Winter
2018-02-04,15.0,-9.0,6.0,7977,19156.239894984203,164.31226945249747,9.800642432117241,1.6140921951712521,7.700421421729498e-09,412.6667898055762,7386702,175.87385714285713,2,2018,Winter
2018-04-29,26.0,-1.0,15.0,953,2288.5667067719623,19.630135738777746,1.170867774577878,0.1928331279927546,9.199575799057556e-10,49.300670764035864,882477,21.011357142857143,4,2018,Spring
2018-06-05,39.0,14.0,28.0,5080,12199.285278490628,104.63912859705242,6.24135183090831,1.027903767264631,4.9038662181754865e-09,262.7989585323213,4704080,112.00190476190477,6,2018,Summer
2018-07-21,42.0,21.0,34.0,23,55.2329845285993,0.47375983419925305,0.028258088998206917,0.004653895009268999,2.2202543901188225e-11,1.18983780437862,21298,0.507095238095238,7,2018,Summer
2018-09-05,36.0,12.0,27.0,27,64.8387209683557,0.5561528488426014,0.03317253925876464,0.005463268054359259,2.606385588400357e-11,1.3967661181835973,28752,0.6845714285714286,9,2018,Fall
2018-10-22,31.0,4.0,18.0,318,763.6560469606338,6.550244664146195,0.39069879571433913,0.06434515708467571,3.069743026338198e-10,16.450800947495704,338638,8.062809523809523,10,2018,Fall
2018-12-04,16.0,-2.0,7.0,4405,10578.317254281736,90.73530737598739,5.412038349439194,0.8913220659056494,4.252269821075397e-09,227.87980557773136,4334302,103.19766666666666,12,2018,Winter
2019-01-19,15.0,-5.0,4.0,7727,18555.881367499427,159.1627060372882,9.493489290832384,1.5635063798531108,7.45908942280354e-09,399.73377019276506,7428283,176.86388095238095,1,2019,Winter
2019-02-25,13.0,-4.0,6.0,6583,15808.640745729095,135.59830384929057,8.087956516312875,1.3320256889572963,6.354754195718352e-09,340.55227244454153,6315510,150.36928571428572,2,2019,Winter
2019-04-08,24.0,-1.0,14.0,3825,9185.485470517058,78.78832025270187,4.699443061658324,0.7739629743675617,3.6923795835671724e-09,197.87520007600963,270807,6.447785714285715,4,2019,Spring
